"ID","Victim","CC_Fraud","Other_ID_Theft","Victim_Cat","Victim.Cat.Code","Date.of.Attack","Age","Dwelling","City_Rural","Computer","Tablet","Cell_Phone","HH_Income","No_of_CC","Social_Net","Social_Net_Acct","OL_Bank","Firewall","Malware.Present","Frequent.Traveler","Security_Clearance","Kids_in_HH","Tot_Kids","Secure_Hnet","Sess_Cnt_1mos","Cyber_Atks","No_Cyber_Atks_1mo"
804029605,1,1,0,"B",1,2015-02-08,36,"Apartment","Rural",1,0,1,"Low",0,0,"FB",1,1,1,1,1,0,0,0,100,1,35
879711040,0,0,0,"A",0,2015-02-08,66,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,0,0,0
935095797,0,0,0,"A",0,2015-02-08,91,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
938666636,0,0,0,"A",0,2015-02-08,83,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",1,1,0,0,0,0,0,0,100,1,38
972445050,1,0,1,"B",1,2015-02-08,88,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,88,1,14
15554287,1,0,1,"D",3,2015-02-09,53,"House","City",1,1,1,"High",5,0,"FB",0,1,0,0,1,0,0,0,85,1,13
132130776,1,1,0,"D",3,2015-02-09,13,"House","City",1,1,1,"High",4,0,"FB",1,1,0,1,1,1,2,0,100,1,36
219821860,1,0,1,"D",3,2015-02-09,17,"House","City",1,1,1,"High",5,1,"FB",1,0,1,0,0,0,0,0,99,1,31
230094020,0,0,0,"A",0,2015-02-09,57,"Apartment","Rural",1,0,1,"Low",1,1,"FB",1,1,0,0,1,1,2,0,99,1,30
230945420,0,0,0,"A",0,2015-02-09,80,"House","City",1,1,1,"High",4,1,"LI",0,1,0,1,1,1,2,0,77,0,0
240164830,0,0,0,"A",0,2015-02-09,65,"Apartment","City",1,1,1,"Low",1,0,"LI",0,0,1,0,0,0,0,0,61,0,0
280990350,0,0,0,"A",0,2015-02-09,50,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,55,0,0
290762830,0,0,0,"A",0,2015-02-09,95,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,0,99,1,30
294318330,1,0,1,"C",2,2015-02-09,19,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,0,95,1,19
303073530,1,1,0,"B",1,2015-02-09,71,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
333870162,1,0,1,"B",1,2015-02-09,14,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,92,1,17
369662476,1,0,1,"B",1,2015-02-09,20,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,94,1,18
454547780,1,0,1,"B",1,2015-02-09,51,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,99,1,28
487013056,0,0,0,"A",0,2015-02-09,55,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,1,1,1,0,0,0,77,0,0
503004655,0,0,0,"A",0,2015-02-09,73,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,99,1,26
537419940,1,1,0,"D",3,2015-02-09,80,"House","City",1,1,1,"High",4,1,"LI",1,0,1,0,0,0,0,0,100,1,37
565646110,0,0,0,"A",0,2015-02-09,68,"Apartment","City",1,1,1,"Medium",4,1,"LI",1,1,0,0,0,0,0,0,100,1,35
629503640,0,0,0,"A",0,2015-02-09,65,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,51,0,0
636961140,1,1,0,"B",1,2015-02-09,22,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,0,0,0
647311550,0,0,0,"A",0,2015-02-09,37,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,0,84,1,12
716943960,1,1,0,"B",1,2015-02-09,19,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,1,0,0,0,93,1,17
812968730,0,0,0,"A",0,2015-02-09,16,"Apartment","Rural",1,0,1,"Low",0,1,"FB",1,0,1,0,0,0,0,0,100,1,37
830249260,0,0,0,"A",0,2015-02-09,39,"Apartment","City",1,0,1,"Medium",4,1,"LI",0,1,1,1,1,0,0,0,98,1,25
854459590,0,0,0,"A",0,2015-02-09,97,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,1,3,0,98,1,26
861207240,1,1,0,"B",1,2015-02-09,18,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,94,1,18
871305560,0,0,0,"A",0,2015-02-09,65,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,88,1,14
907755120,1,1,0,"B",1,2015-02-09,65,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,1,1,1,0,0,0,92,1,17
944383436,1,1,0,"B",1,2015-02-09,22,"Apartment","City",1,0,1,"Low",0,0,"FB",1,1,1,1,1,0,0,0,100,1,37
964288580,1,1,0,"B",1,2015-02-09,50,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,99,1,27
984457770,1,0,1,"B",1,2015-02-09,12,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,1,1,0,0,0,98,1,24
987830520,1,0,1,"B",1,2015-02-09,15,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,0,0,1,0,0,0,100,1,39
989997450,0,0,0,"A",0,2015-02-09,19,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,94,1,18
1475814,0,0,0,"A",0,2015-02-10,81,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,19,0,0
2755448,0,0,0,"A",0,2015-02-10,77,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,99,1,29
100226205,1,0,1,"B",1,2015-02-10,19,"Apartment","Rural",1,0,0,"Low",0,0,"FB",1,0,1,0,0,0,0,0,100,1,34
191899690,0,0,0,"A",0,2015-02-10,14,"Apartment","City",1,0,1,"Low",0,0,"FB",1,1,1,1,1,0,0,0,100,1,37
199228768,0,0,0,"A",0,2015-02-10,21,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,0,91,1,16
254181140,0,0,0,"A",0,2015-02-10,14,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,0,0,1,0,0,0,99,1,30
258665120,1,0,1,"B",1,2015-02-10,11,"Apartment","City",1,0,1,"Low",0,1,"FB",1,0,1,0,0,0,0,0,100,1,34
262339280,0,0,0,"A",0,2015-02-10,48,"House","City",1,1,1,"High",5,1,"FB",0,1,0,0,1,1,3,0,99,1,26
308860170,0,0,0,"A",0,2015-02-10,57,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,1,1,0,0,0,0,0,0
329019300,0,0,0,"A",0,2015-02-10,22,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,1,3,0,97,1,23
343708748,0,0,0,"A",0,2015-02-10,54,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,93,1,17
350258590,1,1,0,"D",3,2015-02-10,63,"House","City",1,1,1,"High",5,1,"FB",0,1,0,0,0,0,0,0,93,1,17
444710741,0,0,0,"A",0,2015-02-10,60,"House","City",1,1,1,"High",4,0,"FB",0,1,1,1,1,1,1,0,94,1,18
458089150,1,1,0,"B",1,2015-02-10,21,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,96,1,20
548900570,1,0,1,"B",1,2015-02-10,20,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,1,0,0,0,0,0,0
586812680,0,0,0,"A",0,2015-02-10,41,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,0,97,1,21
610340814,1,1,0,"D",3,2015-02-10,30,"House","City",1,1,1,"High",4,1,"FB",0,1,0,1,1,0,0,0,68,0,0
661931780,1,0,1,"B",1,2015-02-10,40,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,44,0,0
686328410,1,0,1,"B",1,2015-02-10,40,"Apartment","Rural",1,0,1,"Low",1,1,"FB",1,0,1,0,0,0,0,0,100,1,35
698127140,1,0,1,"D",3,2015-02-10,48,"House","City",1,1,1,"High",5,1,"FB",1,1,0,1,1,0,0,0,100,1,32
733057290,1,1,0,"B",1,2015-02-10,54,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,65,0,0
757320710,1,0,1,"B",1,2015-02-10,57,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,96,1,21
758529520,0,0,0,"A",0,2015-02-10,81,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,1,1,2,0,98,1,24
781853940,1,1,0,"D",3,2015-02-10,13,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
828728670,1,0,1,"B",1,2015-02-10,76,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,89,1,15
835357010,0,0,0,"A",0,2015-02-10,32,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,1,2,0,99,1,29
866769550,0,0,0,"A",0,2015-02-10,15,"House","City",1,1,1,"Medium",4,1,"LI",1,0,1,0,0,0,0,0,100,1,34
901620910,1,1,0,"B",1,2015-02-10,20,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,1,0,0,0,91,1,16
942963620,0,0,0,"A",0,2015-02-10,15,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,1,1,2,0,86,1,13
953972920,1,1,0,"B",1,2015-02-10,84,"Apartment","City",1,1,1,"Low",0,1,"FB",1,1,1,1,1,0,0,0,99,1,31
976628030,1,1,0,"B",1,2015-02-10,33,"Apartment","City",1,0,1,"Low",0,0,"FB",1,1,0,1,1,0,0,0,100,1,35
997492993,0,0,0,"A",0,2015-02-10,23,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
15627328,0,0,0,"A",0,2015-02-11,11,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,0,1,3,0,0,0,0
134007870,1,0,1,"B",1,2015-02-11,35,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,95,1,19
194743790,0,0,0,"A",0,2015-02-11,71,"House","City",1,1,1,"Medium",4,1,"FB",1,0,1,0,0,0,0,0,100,1,34
268053010,0,0,0,"A",0,2015-02-11,59,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,1,2,0,94,1,18
317381500,1,1,0,"B",1,2015-02-11,41,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,1,1,1,0,0,0,100,1,34
373686650,0,0,0,"A",0,2015-02-11,66,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
386691946,0,0,0,"A",0,2015-02-11,49,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
397376894,0,0,0,"A",0,2015-02-11,42,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,0,0,0,0
405669910,1,0,1,"C",2,2015-02-11,87,"Apartment","Rural",1,0,0,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,83,1,12
461665820,0,0,0,"A",0,2015-02-11,36,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,1,1,0,88,1,14
478837897,0,0,0,"A",0,2015-02-11,64,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,80,0,0
526392190,1,1,0,"B",1,2015-02-11,40,"Apartment","City",1,1,1,"Low",1,1,"FB",1,0,1,0,0,0,0,0,100,1,38
539459380,0,0,0,"A",0,2015-02-11,71,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,1,1,0,0,0,79,0,0
562982610,1,0,1,"D",3,2015-02-11,30,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,1,2,0,99,1,31
564634520,1,1,0,"B",1,2015-02-11,18,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,0,0,0
584540794,0,0,0,"A",0,2015-02-11,43,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,0,0,0
593058110,0,0,0,"A",0,2015-02-11,65,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,1,1,1,2,0,0,0,0
599756314,0,0,0,"A",0,2015-02-11,56,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
736519800,1,0,1,"D",3,2015-02-11,71,"House","City",1,1,1,"High",5,1,"LI",0,1,0,0,0,1,3,0,98,1,23
762923076,0,0,0,"A",0,2015-02-11,65,"Apartment","Rural",1,0,1,"Low",0,0,"LI",0,1,0,0,0,0,0,0,0,0,0
763120210,0,0,0,"A",0,2015-02-11,49,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,0,0,0,0,100,1,37
776473730,1,0,1,"C",2,2015-02-11,52,"Apartment","Rural",1,0,0,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
795618066,0,0,0,"A",0,2015-02-11,100,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
822462156,0,0,0,"A",0,2015-02-11,56,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,93,1,17
840861030,1,0,1,"B",1,2015-02-11,69,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,1,0,0,1,1,0,0,0,0
844866820,0,0,0,"A",0,2015-02-11,82,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,3,0,0
855568710,0,0,0,"A",0,2015-02-11,66,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,3,0,99,1,26
860394420,0,0,0,"A",0,2015-02-11,51,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
923191470,0,0,0,"A",0,2015-02-11,43,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,0,0,0
940274677,1,1,0,"C",2,2015-02-11,32,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
947278880,0,0,0,"A",0,2015-02-11,42,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,95,1,19
979721889,0,0,0,"A",0,2015-02-11,16,"Apartment","Rural",1,0,0,"Low",0,0,"LI",0,0,1,0,0,0,0,0,0,0,0
1272634,0,0,0,"A",0,2015-02-12,85,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,1,3,0,97,1,23
10720149,1,1,0,"B",1,2015-02-12,37,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
139589280,1,1,0,"B",1,2015-02-12,60,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,56,0,0
165060648,0,0,0,"A",0,2015-02-12,15,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
177469521,1,0,1,"B",1,2015-02-12,21,"Apartment","City",1,1,1,"Low",0,0,"FB",0,1,1,1,1,0,0,0,0,0,0
199764514,0,0,0,"A",0,2015-02-12,30,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
220671480,1,1,0,"B",1,2015-02-12,92,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,67,0,0
230127930,1,0,1,"B",1,2015-02-12,22,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
249978100,1,1,0,"C",2,2015-02-12,27,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
260933780,0,0,0,"A",0,2015-02-12,85,"Apartment","City",1,0,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,0,100,1,37
311239360,1,1,0,"B",1,2015-02-12,47,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,0,0,0
311570760,1,0,1,"B",1,2015-02-12,16,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,1,1,3,0,0,0,0
329271671,0,0,0,"A",0,2015-02-12,35,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,66,0,0
330268380,0,0,0,"A",0,2015-02-12,19,"Apartment","City",1,0,1,"Medium",4,1,"LI",1,1,0,0,1,1,3,0,100,1,32
335639200,1,0,1,"B",1,2015-02-12,60,"Apartment","City",1,1,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,70,0,0
477406016,0,0,0,"A",0,2015-02-12,80,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,1,100,1,38
549981040,0,0,0,"A",0,2015-02-12,91,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,96,1,20
556490320,1,0,1,"B",1,2015-02-12,52,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,0,0,0,0,0,0
591421010,1,0,1,"B",1,2015-02-12,20,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
716802604,1,1,0,"C",2,2015-02-12,17,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,91,1,16
718896490,1,1,0,"B",1,2015-02-12,35,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
744680577,0,0,0,"A",0,2015-02-12,92,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,1,99,1,29
746204505,0,0,0,"A",0,2015-02-12,91,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,89,1,15
759329662,1,1,0,"B",1,2015-02-12,30,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,1,0,0,0,0,1,100,1,33
778910250,0,0,0,"A",0,2015-02-12,46,"Apartment","City",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,0,0,0
796311030,1,1,0,"C",2,2015-02-12,48,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,1,2,0,0,0,0
812892550,0,0,0,"A",0,2015-02-12,41,"Apartment","Rural",1,0,1,"Low",1,0,"LI",0,0,1,0,0,0,0,0,0,0,0
849910573,0,0,0,"A",0,2015-02-12,50,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,99,1,31
900899372,0,0,0,"A",0,2015-02-12,56,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,0,0,0,0,1,100,1,37
912549810,0,0,0,"A",0,2015-02-12,42,"Apartment","City",1,0,1,"Low",1,0,"LI",0,1,0,0,0,0,0,0,0,0,0
956381560,1,1,0,"B",1,2015-02-12,28,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,1,1,1,2,0,0,0,0
970414380,1,0,1,"B",1,2015-02-12,37,"Apartment","City",1,1,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,0,0,0
2848029,1,1,0,"B",1,2015-02-13,21,"Apartment","City",1,1,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,96,1,20
3478797,0,0,0,"A",0,2015-02-13,23,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,76,0,0
175619157,0,0,0,"A",0,2015-02-13,83,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
203140010,1,1,0,"C",2,2015-02-13,75,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
209127800,0,0,0,"A",0,2015-02-13,69,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,1,1,1,0,0,0,0,0,0
236179400,0,0,0,"A",0,2015-02-13,60,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,1,0,0,0,0,0,100,1,38
242734850,0,0,0,"A",0,2015-02-13,55,"House","City",1,1,1,"Medium",4,0,"FB",1,0,1,0,0,0,0,0,99,1,30
245379990,0,0,0,"A",0,2015-02-13,81,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
293049220,0,0,0,"A",0,2015-02-13,39,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,32,0,0
333004680,0,0,0,"A",0,2015-02-13,66,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,93,1,18
344836856,1,0,1,"B",1,2015-02-13,23,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,1,1,0,0,0,0,0,0
371896070,0,0,0,"A",0,2015-02-13,32,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,100,1,34
413719360,1,0,1,"C",2,2015-02-13,21,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,0,0,0,0,0,0
481681830,1,0,1,"D",3,2015-02-13,36,"House","City",1,1,1,"High",4,1,"FB",1,1,0,0,0,0,0,0,100,1,39
482334148,1,0,1,"B",1,2015-02-13,32,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,1,1,1,1,0,0,0,0
502032517,1,1,0,"B",1,2015-02-13,14,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,1,2,0,99,1,30
601108350,0,0,0,"A",0,2015-02-13,40,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
626571940,1,1,0,"B",1,2015-02-13,82,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,0,0,0
627206260,1,1,0,"C",2,2015-02-13,59,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
655951980,0,0,0,"A",0,2015-02-13,48,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,0,0,0,0,0,0,0,0
661568970,0,0,0,"A",0,2015-02-13,90,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
663557467,0,0,0,"A",0,2015-02-13,59,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,0,0,0,0
664106860,1,1,0,"C",2,2015-02-13,79,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,0,0,0
700292786,1,1,0,"D",3,2015-02-13,36,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
703624010,1,1,0,"B",1,2015-02-13,91,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
726320400,1,1,0,"B",1,2015-02-13,69,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
841249899,0,0,0,"A",0,2015-02-13,65,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
872852990,1,1,0,"D",3,2015-02-13,43,"House","City",1,1,1,"High",5,1,"FB",0,0,1,0,0,0,0,0,0,0,0
921882160,0,0,0,"A",0,2015-02-13,21,"House","City",1,1,1,"Medium",4,1,"LI",1,0,1,0,0,0,0,0,100,1,35
940684952,1,1,0,"D",3,2015-02-13,28,"House","City",1,1,1,"High",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
975502562,0,0,0,"A",0,2015-02-13,81,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,100,1,32
981086726,0,0,0,"A",0,2015-02-13,71,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
1523549,1,0,1,"B",1,2015-02-14,51,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
14288461,1,0,1,"B",1,2015-02-14,24,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
141062250,1,0,1,"C",2,2015-02-14,34,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,56,0,0
208124340,1,1,0,"B",1,2015-02-14,100,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,94,1,19
261400050,0,0,0,"A",0,2015-02-14,23,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,73,0,0
266850090,1,1,0,"B",1,2015-02-14,71,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,1,100,1,32
310380290,1,0,1,"C",2,2015-02-14,27,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,93,1,17
346314660,1,0,1,"B",1,2015-02-14,24,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,47,0,0
366465550,0,0,0,"A",0,2015-02-14,90,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,57,0,0
367507090,1,1,0,"B",1,2015-02-14,69,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
371201667,1,0,1,"B",1,2015-02-14,12,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
376119389,0,0,0,"A",0,2015-02-14,74,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,1,0,0,1,1,0,100,1,36
417232099,1,0,1,"C",2,2015-02-14,33,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,0,100,1,37
446449680,1,1,0,"B",1,2015-02-14,15,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,96,1,20
452488352,0,0,0,"A",0,2015-02-14,51,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
461563020,1,0,1,"C",2,2015-02-14,11,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,99,1,31
495248900,0,0,0,"A",0,2015-02-14,67,"Apartment","City",1,1,1,"Low",1,1,"FB",1,0,1,0,0,0,0,0,100,1,35
500614720,0,0,0,"A",0,2015-02-14,47,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
582332460,0,0,0,"A",0,2015-02-14,26,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,0,0,0
584869517,1,1,0,"B",1,2015-02-14,38,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,1,1,0,0,0,0,0,0
616053244,0,0,0,"A",0,2015-02-14,49,"Apartment","Rural",0,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
718231806,0,0,0,"A",0,2015-02-14,69,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,0,0,0
783574065,0,0,0,"A",0,2015-02-14,17,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,61,0,0
809360167,0,0,0,"A",0,2015-02-14,18,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,0,1,3,0,99,1,27
809515080,1,1,0,"B",1,2015-02-14,49,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,1,2,0,0,0,0
827775041,0,0,0,"A",0,2015-02-14,80,"House","City",1,1,1,"High",4,1,"LI",0,1,0,0,0,1,3,0,97,1,22
