ID,Victim,CC_Fraud,Other_ID_Theft,Victim_Cat,Victim Cat Code,Date of Attack,Age,Dwelling,City_Rural,Computer,Tablet,Cell_Phone,HH_Income,No_of_CC,Social_Net,Social_Net_Acct,OL_Bank,Firewall,Malware Present,Frequent-Traveler,Security_Clearance,Kids_in_HH,Tot_Kids,Secure_Hnet,Sess_Cnt_1mos,Cyber_Atks,No_Cyber_Atks_1mo
658265840,0,0,0,A,0,2/8/2015,36,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,1,1,0,1,1,1,2,0,100,1,37
750321790,1,0,1,B,1,2/8/2015,13,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,1,1,0,0,0,0,0,0,100,1,33
777585610,0,0,0,A,0,2/8/2015,23,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,1,0,0,0,0,0,0,87,1,14
790483970,0,0,0,A,0,2/8/2015,31,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,1,1,1,0,0,0,100,1,34
802532980,0,0,0,A,0,2/8/2015,66,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,1,0,0,0,87,1,14
803349993,0,0,0,A,0,2/8/2015,65,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,0,1,0,0,0,0,0,100,1,37
804029605,1,1,0,B,1,2/8/2015,36,Apartment,Rural,Yes,No,Yes,Low,0,No,FB,1,1,1,1,1,0,0,0,100,1,35
879711040,0,0,0,A,0,2/8/2015,66,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,1,1,3,0,0,0,0
935095797,0,0,0,A,0,2/8/2015,91,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
938666636,0,0,0,A,0,2/8/2015,83,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,1,1,0,0,0,0,0,0,100,1,38
972445050,1,0,1,B,1,2/8/2015,88,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,88,1,14
015554287,1,0,1,D,3,2/9/2015,53,House,City,Yes,Yes,Yes,High,5,No,FB,0,1,0,0,1,0,0,0,85,1,13
132130776,1,1,0,D,3,2/9/2015,13,House,City,Yes,Yes,Yes,High,4,No,FB,1,1,0,1,1,1,2,0,100,1,36
219821860,1,0,1,D,3,2/9/2015,17,House,City,Yes,Yes,Yes,High,5,Yes,FB,1,0,1,0,0,0,0,0,99,1,31
230094020,0,0,0,A,0,2/9/2015,57,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,1,1,0,0,1,1,2,0,99,1,30
230945420,0,0,0,A,0,2/9/2015,80,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,1,1,1,2,0,77,0,0
240164830,0,0,0,A,0,2/9/2015,65,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,61,0,0
280990350,0,0,0,A,0,2/9/2015,50,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,55,0,0
290762830,0,0,0,A,0,2/9/2015,95,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,0,0,1,0,0,0,99,1,30
294318330,1,0,1,C,2,2/9/2015,19,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,1,0,0,0,95,1,19
303073530,1,1,0,B,1,2/9/2015,71,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
333870162,1,0,1,B,1,2/9/2015,14,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,92,1,17
369662476,1,0,1,B,1,2/9/2015,20,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,1,3,0,94,1,18
454547780,1,0,1,B,1,2/9/2015,51,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,99,1,28
487013056,0,0,0,A,0,2/9/2015,55,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,1,1,1,0,0,0,77,0,0
503004655,0,0,0,A,0,2/9/2015,73,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,99,1,26
537419940,1,1,0,D,3,2/9/2015,80,House,City,Yes,Yes,Yes,High,4,Yes,LI,1,0,1,0,0,0,0,0,100,1,37
565646110,0,0,0,A,0,2/9/2015,68,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,1,0,0,0,0,0,0,100,1,35
629503640,0,0,0,A,0,2/9/2015,65,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,51,0,0
636961140,1,1,0,B,1,2/9/2015,22,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,1,0,0,0,0,0,0,0,0,0
647311550,0,0,0,A,0,2/9/2015,37,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,1,0,0,0,84,1,12
716943960,1,1,0,B,1,2/9/2015,19,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,1,0,0,1,0,0,0,93,1,17
812968730,0,0,0,A,0,2/9/2015,16,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,1,0,1,0,0,0,0,0,100,1,37
830249260,0,0,0,A,0,2/9/2015,39,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,1,1,1,0,0,0,98,1,25
854459590,0,0,0,A,0,2/9/2015,97,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,1,1,3,0,98,1,26
861207240,1,1,0,B,1,2/9/2015,18,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,94,1,18
871305560,0,0,0,A,0,2/9/2015,65,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,88,1,14
907755120,1,1,0,B,1,2/9/2015,65,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,1,1,1,0,0,0,92,1,17
944383436,1,1,0,B,1,2/9/2015,22,Apartment,City,Yes,No,Yes,Low,0,No,FB,1,1,1,1,1,0,0,0,100,1,37
964288580,1,1,0,B,1,2/9/2015,50,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,99,1,27
984457770,1,0,1,B,1,2/9/2015,12,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,1,1,0,0,0,98,1,24
987830520,1,0,1,B,1,2/9/2015,15,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,1,0,0,1,0,0,0,100,1,39
989997450,0,0,0,A,0,2/9/2015,19,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,94,1,18
001475814,0,0,0,A,0,2/10/2015,81,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,19,0,0
002755448,0,0,0,A,0,2/10/2015,77,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,99,1,29
100226205,1,0,1,B,1,2/10/2015,19,Apartment,Rural,Yes,No,No,Low,0,No,FB,1,0,1,0,0,0,0,0,100,1,34
191899690,0,0,0,A,0,2/10/2015,14,Apartment,City,Yes,No,Yes,Low,0,No,NA,1,1,1,1,1,0,0,0,100,1,37
199228768,0,0,0,A,0,2/10/2015,21,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,0,91,1,16
254181140,0,0,0,A,0,2/10/2015,14,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,1,0,0,1,0,0,0,99,1,30
258665120,1,0,1,B,1,2/10/2015,11,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,0,1,0,0,0,0,0,100,1,34
262339280,0,0,0,A,0,2/10/2015,48,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,0,0,1,1,3,0,99,1,26
308860170,0,0,0,A,0,2/10/2015,57,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,1,1,0,0,0,0,0,0
329019300,0,0,0,A,0,2/10/2015,22,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,3,0,97,1,23
343708748,0,0,0,A,0,2/10/2015,54,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
350258590,1,1,0,D,3,2/10/2015,63,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,0,0,0,0,0,0,93,1,17
444710741,0,0,0,A,0,2/10/2015,60,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,1,1,1,1,1,0,94,1,18
458089150,1,1,0,B,1,2/10/2015,21,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,96,1,20
548900570,1,0,1,B,1,2/10/2015,20,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,0,0,0
586812680,0,0,0,A,0,2/10/2015,41,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,0,97,1,21
610340814,1,1,0,D,3,2/10/2015,30,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,1,1,0,0,0,68,0,0
661931780,1,0,1,B,1,2/10/2015,40,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,44,0,0
686328410,1,0,1,B,1,2/10/2015,40,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,1,0,1,0,0,0,0,0,100,1,35
698127140,1,0,1,D,3,2/10/2015,48,House,City,Yes,Yes,Yes,High,5,Yes,FB,1,1,0,1,1,0,0,0,100,1,32
733057290,1,1,0,B,1,2/10/2015,54,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,65,0,0
757320710,1,0,1,B,1,2/10/2015,57,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,96,1,21
758529520,0,0,0,A,0,2/10/2015,81,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,1,1,2,0,98,1,24
781853940,1,1,0,D,3,2/10/2015,13,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
828728670,1,0,1,B,1,2/10/2015,76,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,89,1,15
835357010,0,0,0,A,0,2/10/2015,32,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,1,1,2,0,99,1,29
866769550,0,0,0,A,0,2/10/2015,15,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,0,1,0,0,0,0,0,100,1,34
901620910,1,1,0,B,1,2/10/2015,20,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,91,1,16
942963620,0,0,0,A,0,2/10/2015,15,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,1,1,2,0,86,1,13
953972920,1,1,0,B,1,2/10/2015,84,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,0,99,1,31
976628030,1,1,0,B,1,2/10/2015,33,Apartment,City,Yes,No,Yes,Low,0,No,FB,1,1,0,1,1,0,0,0,100,1,35
997492993,0,0,0,A,0,2/10/2015,23,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
015627328,0,0,0,A,0,2/11/2015,11,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,1,3,0,0,0,0
134007870,1,0,1,B,1,2/11/2015,35,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,95,1,19
194743790,0,0,0,A,0,2/11/2015,71,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,0,1,0,0,0,0,0,100,1,34
268053010,0,0,0,A,0,2/11/2015,59,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,1,1,2,0,94,1,18
317381500,1,1,0,B,1,2/11/2015,41,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,0,100,1,34
373686650,0,0,0,A,0,2/11/2015,66,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,0,0,0
386691946,0,0,0,A,0,2/11/2015,49,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
397376894,0,0,0,A,0,2/11/2015,42,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,0,0,0
405669910,1,0,1,C,2,2/11/2015,87,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,83,1,12
461665820,0,0,0,A,0,2/11/2015,36,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,1,1,1,1,0,88,1,14
478837897,0,0,0,A,0,2/11/2015,64,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,80,0,0
526392190,1,1,0,B,1,2/11/2015,40,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,1,0,1,0,0,0,0,0,100,1,38
539459380,0,0,0,A,0,2/11/2015,71,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,1,1,0,0,0,79,0,0
562982610,1,0,1,D,3,2/11/2015,30,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,31
564634520,1,1,0,B,1,2/11/2015,18,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
584540794,0,0,0,A,0,2/11/2015,43,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,0,0,0
593058110,0,0,0,A,0,2/11/2015,65,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,1,1,1,2,0,0,0,0
599756314,0,0,0,A,0,2/11/2015,56,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
736519800,1,0,1,D,3,2/11/2015,71,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,0,0,0,1,3,0,98,1,23
762923076,0,0,0,A,0,2/11/2015,65,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,1,0,0,0,0,0,0,0,0,0
763120210,0,0,0,A,0,2/11/2015,49,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,0,0,0,0,0,0,100,1,37
776473730,1,0,1,C,2,2/11/2015,52,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
795618066,0,0,0,A,0,2/11/2015,100,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
822462156,0,0,0,A,0,2/11/2015,56,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
840861030,1,0,1,B,1,2/11/2015,69,Apartment,Rural,Yes,No,Yes,Low,1,No,FB,0,1,1,0,0,1,1,0,0,0,0
844866820,0,0,0,A,0,2/11/2015,82,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,3,0,0
855568710,0,0,0,A,0,2/11/2015,66,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,3,0,99,1,26
860394420,0,0,0,A,0,2/11/2015,51,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
923191470,0,0,0,A,0,2/11/2015,43,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,1,1,3,0,0,0,0
940274677,1,1,0,C,2,2/11/2015,32,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,0,0,0
947278880,0,0,0,A,0,2/11/2015,42,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,95,1,19
979721889,0,0,0,A,0,2/11/2015,16,Apartment,Rural,Yes,No,No,Low,0,No,NA,0,0,1,0,0,0,0,0,0,0,0
001272634,0,0,0,A,0,2/12/2015,85,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,3,0,97,1,23
010720149,1,1,0,B,1,2/12/2015,37,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
139589280,1,1,0,B,1,2/12/2015,60,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,56,0,0
165060648,0,0,0,A,0,2/12/2015,15,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
177469521,1,0,1,B,1,2/12/2015,21,Apartment,City,Yes,Yes,Yes,Low,0,No,FB,0,1,1,1,1,0,0,0,0,0,0
199764514,0,0,0,A,0,2/12/2015,30,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
220671480,1,1,0,B,1,2/12/2015,92,Apartment,Rural,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,67,0,0
230127930,1,0,1,B,1,2/12/2015,22,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
249978100,1,1,0,C,2,2/12/2015,27,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
260933780,0,0,0,A,0,2/12/2015,85,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,1,1,0,0,1,0,0,0,100,1,37
311239360,1,1,0,B,1,2/12/2015,47,Apartment,Rural,Yes,No,Yes,Low,0,No,FB,0,0,1,0,0,0,0,0,0,0,0
311570760,1,0,1,B,1,2/12/2015,16,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,1,0,0,1,1,3,0,0,0,0
329271671,0,0,0,A,0,2/12/2015,35,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,66,0,0
330268380,0,0,0,A,0,2/12/2015,19,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,1,1,0,0,1,1,3,0,100,1,32
335639200,1,0,1,B,1,2/12/2015,60,Apartment,City,Yes,Yes,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,70,0,0
477406016,0,0,0,A,0,2/12/2015,80,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,38
549981040,0,0,0,A,0,2/12/2015,91,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,96,1,20
556490320,1,0,1,B,1,2/12/2015,52,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,0,0,0
591421010,1,0,1,B,1,2/12/2015,20,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
716802604,1,1,0,C,2,2/12/2015,17,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,91,1,16
718896490,1,1,0,B,1,2/12/2015,35,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
744680577,0,0,0,A,0,2/12/2015,92,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,99,1,29
746204505,0,0,0,A,0,2/12/2015,91,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,89,1,15
759329662,1,1,0,B,1,2/12/2015,30,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,1,100,1,33
778910250,0,0,0,A,0,2/12/2015,46,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,0,0,0
796311030,1,1,0,C,2,2/12/2015,48,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,2,0,0,0,0
812892550,0,0,0,A,0,2/12/2015,41,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,0,0,0
849910573,0,0,0,A,0,2/12/2015,50,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,31
900899372,0,0,0,A,0,2/12/2015,56,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,0,0,0,0,1,100,1,37
912549810,0,0,0,A,0,2/12/2015,42,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,0,0,0
956381560,1,1,0,B,1,2/12/2015,28,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,1,1,1,2,0,0,0,0
970414380,1,0,1,B,1,2/12/2015,37,Apartment,City,Yes,Yes,Yes,Low,0,No,FB,0,1,0,0,0,0,0,0,0,0,0
002848029,1,1,0,B,1,2/13/2015,21,Apartment,City,Yes,Yes,Yes,Low,0,No,FB,0,1,0,0,0,0,0,0,96,1,20
03478797,0,0,0,A,0,2/13/2015,23,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,76,0,0
175619157,0,0,0,A,0,2/13/2015,83,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
203140010,1,1,0,C,2,2/13/2015,75,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
209127800,0,0,0,A,0,2/13/2015,69,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,1,1,1,0,0,0,0,0,0
236179400,0,0,0,A,0,2/13/2015,60,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,1,0,0,0,0,0,100,1,38
242734850,0,0,0,A,0,2/13/2015,55,House,City,Yes,Yes,Yes,Medium,4,No,FB,1,0,1,0,0,0,0,0,99,1,30
245379990,0,0,0,A,0,2/13/2015,81,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
293049220,0,0,0,A,0,2/13/2015,39,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,32,0,0
333004680,0,0,0,A,0,2/13/2015,66,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,93,1,18
344836856,1,0,1,B,1,2/13/2015,23,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,1,1,0,0,0,0,0,0
371896070,0,0,0,A,0,2/13/2015,32,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,100,1,34
413719360,1,0,1,C,2,2/13/2015,21,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,0,0,0,0,0,0
481681830,1,0,1,D,3,2/13/2015,36,House,City,Yes,Yes,Yes,High,4,Yes,FB,1,1,0,0,0,0,0,0,100,1,39
482334148,1,0,1,B,1,2/13/2015,32,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,1,1,1,1,0,0,0,0
502032517,1,1,0,B,1,2/13/2015,14,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,1,2,0,99,1,30
601108350,0,0,0,A,0,2/13/2015,40,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
626571940,1,1,0,B,1,2/13/2015,82,Apartment,Rural,Yes,No,Yes,Low,0,No,FB,0,0,1,0,0,0,0,0,0,0,0
627206260,1,1,0,C,2,2/13/2015,59,Apartment,Rural,Yes,No,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,0,0,0
655951980,0,0,0,A,0,2/13/2015,48,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,0,0,0,0,0,0,0,0
661568970,0,0,0,A,0,2/13/2015,90,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
663557467,0,0,0,A,0,2/13/2015,59,Apartment,Rural,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,1,0,0,0,0,0,0
664106860,1,1,0,C,2,2/13/2015,79,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,0,0,0
700292786,1,1,0,D,3,2/13/2015,36,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
703624010,1,1,0,B,1,2/13/2015,91,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
726320400,1,1,0,B,1,2/13/2015,69,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
841249899,0,0,0,A,0,2/13/2015,65,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
872852990,1,1,0,D,3,2/13/2015,43,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
921882160,0,0,0,A,0,2/13/2015,21,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,0,1,0,0,0,0,0,100,1,35
940684952,1,1,0,D,3,2/13/2015,28,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
975502562,0,0,0,A,0,2/13/2015,81,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,100,1,32
981086726,0,0,0,A,0,2/13/2015,71,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
001523549,1,0,1,B,1,2/14/2015,51,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
014288461,1,0,1,B,1,2/14/2015,24,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
141062250,1,0,1,C,2,2/14/2015,34,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,56,0,0
208124340,1,1,0,B,1,2/14/2015,100,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,94,1,19
261400050,0,0,0,A,0,2/14/2015,23,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,73,0,0
266850090,1,1,0,B,1,2/14/2015,71,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,100,1,32
310380290,1,0,1,C,2,2/14/2015,27,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
346314660,1,0,1,B,1,2/14/2015,24,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,47,0,0
366465550,0,0,0,A,0,2/14/2015,90,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,57,0,0
367507090,1,1,0,B,1,2/14/2015,69,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
371201667,1,0,1,B,1,2/14/2015,12,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
376119389,0,0,0,A,0,2/14/2015,74,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,1,1,0,100,1,36
417232099,1,0,1,C,2,2/14/2015,33,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,0,0,1,0,0,0,100,1,37
446449680,1,1,0,B,1,2/14/2015,15,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,1,96,1,20
